objectid,filename,image_thumb,title,date,field-date,theatre-name,playwright,subject,source,location,url,rights,rightsstatement
BP_TRDL_0104,https://archive.org/details/BP_TRDL_0104/mode/2up?view=theater,https://archive.org/services/img/BP_TRDL_0104,"Love's Ordeal; or, the Old and New Regine; The Man of the World; King Lear; Comus",1865-05-08,[1865]-05-08,Theatre Royal in Drury Lane,Edmund Falconer; Macklin; Wm. Shakespeare; Milton,[unknown]; comedy; tragedy; masque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_66",https://archive.org/details/BP_TRDL_0104,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRDL_0103,https://archive.org/details/BP_TRDL_0103/mode/2up?view=theater,https://archive.org/services/img/BP_TRDL_0103,Husbands Beware; King John,1865-11-04,[1865]-11-04,Theatre Royal in Drury Lane,Edmund Falconer; Wm. Shakespeare,farce; historical tragedy,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_66",https://archive.org/details/BP_TRDL_0103,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROT_0002,https://archive.org/details/BP_ROT_0002/mode/2up?view=theater,https://archive.org/services/img/BP_ROT_0002,The Lady of Lyons; Blue Beard; Cool as a Cucumber;,1866-07-06,1866-07-06,Royal Olympic Theatre,[unknown]; unknown]; [unknown],[unknown]; operatic extravaganza; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_35",https://archive.org/details/BP_ROT_0002,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRA_0001,https://archive.org/details/BP_TRA_0001/mode/2up?view=theater,https://archive.org/services/img/BP_TRA_0001,The Golden Dustman; Atalanta: The Three Golden Apples,1866-12-01,1866-12-01,Theatre Royal Astley's,H. B. Farnie; Frank Talfourd,drama; burlesque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_30",https://archive.org/details/BP_TRA_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ST_0001,https://archive.org/details/BP_ST_0001/mode/2up?view=theater,https://archive.org/services/img/BP_ST_0001,Tom's Wife; Tide & Time! A Tale of the Thames,1867-03-09,1867-03-09,Surrey Theatre,[unknown]; Henry Leslie,petite comedy; drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_18",https://archive.org/details/BP_ST_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ST_0002,https://archive.org/details/BP_ST_0002/mode/2up?view=theater,https://archive.org/services/img/BP_ST_0002,Hamlet; Othello; The Waterman,1867-05-11,1867-05-11,Surrey Theatre,Wm. Shakespeare; Wm. Shakespeare; C. Dibdin,tragedy; tragedy; opera,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_18",https://archive.org/details/BP_ST_0002,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROT_0003,https://archive.org/details/BP_ROT_0003/mode/2up?view=theater,https://archive.org/services/img/BP_ROT_0003,"The Best Way; The Liar; Woodcock's Little Game; Olympic Games: Or, the Major, the Miner & the Cock-a-doodle-doo!",1867-06-24,1867-06-24,Royal Olympic Theatre,Horace Wigan; Samuel Foote; J. M. Morton; F. C. Burnand,petite comedy; comedy; comedy-farce; extravaganza,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_35",https://archive.org/details/BP_ROT_0003,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRDL_0102,https://archive.org/details/BP_TRDL_0102/mode/2up?view=theater,https://archive.org/services/img/BP_TRDL_0102,Faust; The Miller and His Men,1867-09-21,1867-09-21,Theatre Royal in Drury Lane,Bayle Bernard; Pocock,romantic play; romantic drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_66",https://archive.org/details/BP_TRDL_0102,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRHB_0001,https://archive.org/details/BP_TRHB_0001/mode/2up?view=theater,https://archive.org/services/img/BP_TRHB_0001,"Flying Scud! Or, A Four Legged Fortune; Valentine and Orson; Or, Harlequin The Big Bear and The Little Fairy",1868-02-10,1868-02-10,Theatre Royal; Holborn,D. Boucicault; C. Kenney,drama; pantomime,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_15",https://archive.org/details/BP_TRHB_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRDL_0101,https://archive.org/details/BP_TRDL_0101/mode/2up?view=theater,https://archive.org/services/img/BP_TRDL_0101,"Henry the Eighth; Faw, Fee, Fo, Fum! Or, Harlequin Jack the Giant Killer;",1868-02-17,1868-02-17,Theatre Royal in Drury Lane,Wm. Shakespeare; E. L. Blanchard,historical play; english legend,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_66",https://archive.org/details/BP_TRDL_0101,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_TRDL_0100,https://archive.org/details/BP_TRDL_0100/mode/2up?view=theater,https://archive.org/services/img/BP_TRDL_0100,King O' Scots,1868-09-26,1868-09-26,Theatre Royal in Drury Lane,Andrew Halliday,drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_66",https://archive.org/details/BP_TRDL_0100,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_NGT_0001,https://archive.org/details/BP_NGT_0001/mode/2up?view=theater,https://archive.org/services/img/BP_NGT_0001,"A United Hapy Family; Cyril's Success!; Brown and The Brahmins or, Captain Pop and the Princess Pretty-Eyes",1869-01-03,1869-01-03,New Globe Theatre,[unknown]; Henry J. Byron; R. Reece,farce; play in five acts; burlesque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_11",https://archive.org/details/BP_NGT_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROH_0001,https://archive.org/details/BP_ROH_0001/mode/2up?view=theater,https://archive.org/services/img/BP_ROH_0001,Il Trovatore,1869-01-04,1869-01-04,Royal Operetta House,Giuseppe Verdi,opera,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_41",https://archive.org/details/BP_ROH_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROH_0002,https://archive.org/details/BP_ROH_0002/mode/2up?view=theater,https://archive.org/services/img/BP_ROH_0002,Il Trovatore,1869-01-04,1869-01-04,Royal Operetta House,Giuseppe Verdi,opera,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_41",https://archive.org/details/BP_ROH_0002,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROT_0004,https://archive.org/details/BP_ROT_0004/mode/2up?view=theater,https://archive.org/services/img/BP_ROT_0004,Slasher and Crasher; The Yellow Passport,1869-01-18,1869-01-18,Royal Olympic Theatre,[unknown]; Henry Neville,screaming farce; drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_35",https://archive.org/details/BP_ROT_0004,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_AT_0007,https://archive.org/details/BP_AT_0007/mode/2up?view=theater,https://archive.org/services/img/BP_AT_0007,Did You Ever Send Your Wife To Camberwell?; The Dead Heart,1869-03-01,1869-03-01,Adelphi Theatre,[unknown]; Watts Phillips,drama; drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_45",https://archive.org/details/BP_AT_0007,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_AT_0008,https://archive.org/details/BP_AT_0008/mode/2up?view=theater,https://archive.org/services/img/BP_AT_0008,Did You Ever Send Your Wife To Camberwell?; Black & White; Whitebait At Greenwich,1869-05-03,1869-05-03,Adelphi Theatre,[unknown]; Wilkie Collins and Charles Fechter; J. M. Morton,farce; drama; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_45",https://archive.org/details/BP_AT_0008,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_AT_0009,https://archive.org/details/BP_AT_0009/mode/2up?view=theater,https://archive.org/services/img/BP_AT_0009,Domestic Economy; The Willow Copse,1869-07-12,1869-07-12,Adelphi Theatre,Mark Lemon; Dion Boucicault and Charles Kenney,farce; drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_45",https://archive.org/details/BP_AT_0009,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ROT_0005,https://archive.org/details/BP_ROT_0005/mode/2up?view=theater,https://archive.org/services/img/BP_ROT_0005,The Dumb Belle; Daisy Farm,1871-05-01,1871-05-01,Royal Olympic Theatre,[unknown]; Henry J. Byron,[unknown]; drama of domestic interest,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_35",https://archive.org/details/BP_ROT_0005,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_GT_0003,https://archive.org/details/BP_GT_0003/mode/2up?view=theater,https://archive.org/services/img/BP_GT_0003,Hamlet; The National Anthem,1871-07-31,1871-07-31,Gaiety Theatre,Wm. Shakespeare; [unknown],tragedy; musical entertainment,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_20",https://archive.org/details/BP_GT_0003,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_CC_0001,https://archive.org/details/BP_CC_0001/mode/2up?view=theater,https://archive.org/services/img/BP_CC_0001,The Rivals; My Neighbour's Wife,1872,[1872],Charing Cross Theatre,R. B. Sheridan; Alfred,comedy; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_24",https://archive.org/details/BP_CC_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RCT_0002,https://archive.org/details/BP_RCT_0002/mode/2up?view=theater,https://archive.org/services/img/BP_RCT_0002,Which is Which?; To Oblige Benson; Doctor Davey; Isaac of York,1872,[1872],Royal Court Theatre,Theyre Smith; Tom Taylor; James Albery; Thomas F. Plowman,comedietta; comedietta; comedy; burlesque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_26",https://archive.org/details/BP_RCT_0002,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_QTLA_0006,https://archive.org/details/BP_QTLA_0006/mode/2up?view=theater,https://archive.org/services/img/BP_QTLA_0006,A Ghost in Spite of Himself; The Undergraduate; Family Jars!,1872-06-22,1872-06-22,Queen's Theatre; Long Acre,[uknown]; John C. Freund; [unknown],farce; drama; [unknown],"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_25",https://archive.org/details/BP_QTLA_0006,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RST_0003,https://archive.org/details/BP_RST_0003/mode/2up?view=theater,https://archive.org/services/img/BP_RST_0003,A Dodge for Dinner; Old Soldiers; Lady of the Lane,1873-02-15,1873-02-15,Royal Strand Theatre,T. A. Palmer; H. J. Byron; Henry J. Byron,farce; comedy; burlesque,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_36",https://archive.org/details/BP_RST_0003,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_GT_0004,https://archive.org/details/BP_GT_0004/mode/2up?view=theater,https://archive.org/services/img/BP_GT_0004,A Mere Blind; Paul Pry; Don Giovanni,1873-02-24,1873-02-24,Gaiety Theatre,Offenbach; Poole; R. Reece,comic musical sketch; comedy; opera,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_20",https://archive.org/details/BP_GT_0004,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RLT_0081,https://archive.org/details/BP_RLT_0081/mode/2up?view=theater,https://archive.org/services/img/BP_RLT_0081,Charles I,1873-03-08,1873-03-08,Royal Lyceum Theatre,W. G. Wills,historical play,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_44",https://archive.org/details/BP_RLT_0081,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_AT_0010,https://archive.org/details/BP_AT_0010/mode/2up?view=theater,https://archive.org/services/img/BP_AT_0010,Up A Tree; Beggar's Opera; A Yule Log,1873-03-10,1873-03-10,Adelphi Theatre,J. W. Williams; Gay; B. Webster,farce; [unknown]; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box04, Folder_45",https://archive.org/details/BP_AT_0010,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RST_0004,https://archive.org/details/BP_RST_0004/mode/2up?view=theater,https://archive.org/services/img/BP_RST_0004,"Old Soldiers; Nemesis, Or, Not Wisely But Too Well;",1873-04-17,1873-04-17,Royal Strand Theatre,Henry J. Byron; H. B. Farnie,comic drama; musical,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_36",https://archive.org/details/BP_RST_0004,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_ST_0003,https://archive.org/details/BP_ST_0003/mode/2up?view=theater,https://archive.org/services/img/BP_ST_0003,Henry IV; The Lottery Ticket,1873-05-22,1873-05-22,Surrey Theatre,Wm. Shakespeare; [unknown],historical play; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_18",https://archive.org/details/BP_ST_0003,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RST_0005,https://archive.org/details/BP_RST_0005/mode/2up?view=theater,https://archive.org/services/img/BP_RST_0005,"Old Soldiers; Nemesis, Or, Not Wisely But Too Well;",1873-07-07,1873-07-07,Royal Strand Theatre,Henry J. Byron; H. B. Farnie,comic drama; musical,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_36",https://archive.org/details/BP_RST_0005,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_NST_0001,https://archive.org/details/BP_NST_0001/mode/2up?view=theater,https://archive.org/services/img/BP_NST_0001,"The Bridal; or, the Maid's Tragedy; Hamlet; What will the Neighbours Say?; The Intrigue!",1873-09-15,1873-09-15,[National] Standard Theatre,[unknown]; Wm. Shakespeare; John T. Douglass; [unknown],tragedy; tragedy; farce; farce,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box03, Folder_27",https://archive.org/details/BP_NST_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_QTLA_0005,https://archive.org/details/BP_QTLA_0005/mode/2up?view=theater,https://archive.org/services/img/BP_QTLA_0005,The Dead Shot!; The Wandering Heir,1873-12-06,1873-12-06,Queen's Theatre; Long Acre,[unknown]; Charles Reade,[unknown]; drama,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_25",https://archive.org/details/BP_QTLA_0005,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
BP_RPT_0001,https://archive.org/details/BP_RPT_0001/mode/2up?view=theater,https://archive.org/services/img/BP_RPT_0001,The Spectre Lover; La Fille de Madame Angot,1873-12-08,1873-12-08,Royal Philharmonic Theatre,"Messrs. J. Rouse, J. Murray, J. W. Wallace, Tritton, Hummerstone, Miss Ida Monteith, and Miss. M. Clifton; Henry J. Byron",comedietta; comic opera,"English Playbill collection, Bruce Peel Special Collection, University of Alberta Library","Box02, Folder_10",https://archive.org/details/BP_RPT_0001,Public domain,https://creativecommons.org/publicdomain/mark/1.0/
